ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
383693,Charminar,Hyderabad,Pista House Premium Lounge,300.0,4.2,1000,"American,Fast Food,Snacks",Charminar,46
383713,Navrangpura,Ahmedabad,Royal Punjab Paratha,280.0,4.0,20,North Indian,Navrangpura,36
383863,Burrabazar,Kolkata,Riya'S Homemade Creation,150.0,2.9,80,Desserts,Burrabazar,48
384092,Rajajinagar,Bangalore,Noto - Healthy Ice Cream,250.0,4.3,100,"Ice Cream,Healthy Food,Desserts",Rajajinagar,54
384196,Kothrud,Pune,Cafe Chow Meow,400.0,2.9,80,"Street Food,Snacks,Pizzas,South Indian",Kothrud,54
384242,Shivaji Nagar,Pune,Kannu Ki Chai,250.0,2.9,80,"Beverages,Snacks,Maharashtrian",Shivaji Nagar,36
384251,Kurla,Mumbai,Wok Nation,600.0,4.1,20,"Indian,Chinese,Seafood,Tandoor",Kurla,40
384311,Piplod,Surat,Maharaja Chaap Pure Veg Restaurant,250.0,3.9,20,"Thalis,Punjabi,North Indian,Chinese,Snacks,Tandoor,Biryani,Combo",Piplod,59
384326,Nallakunta & Vidyanagar,Hyderabad,Guest House Coffee And Ice Cream Parlour,300.0,2.9,80,"Fast Food,Pizzas,Pastas,Beverages",Nallakunta & Vidyanagar,52
384429,Salt Lake,Kolkata,Gusto Pizza,300.0,4.0,500,"Pizzas,Pastas,Italian,American",Salt Lake,82
384498,Central Bangalore,Bangalore,Cool Town,200.0,2.9,80,"Fast Food,Beverages,Desserts,Juices,Snacks",Central Bangalore,49
384505,Burrabazar,Kolkata,The Black Pepper,200.0,2.9,80,"Indian,Chinese,Mughlai",Burrabazar,62
384529,Ruby Area,Kolkata,Kitchen Plaza,200.0,4.0,20,"Indian,Chinese,Bengali",Ruby Area,84
384540,Navrangpura,Ahmedabad,Shawarma,400.0,4.1,100,"Arabian,Fast Food",Navrangpura,44
384542,Piplod,Surat,Monkey Fries,350.0,2.9,80,"Fast Food,American",Piplod,59
384598,Kodambakkam,Chennai,Max Restaurant,300.0,2.9,80,"Chinese,Snacks,Desserts,Beverages",Kodambakkam,68
384631,Salt Lake,Kolkata,Sandwich Gali,250.0,2.9,80,Fast Food,Salt Lake,80
384632,Salt Lake,Kolkata,Waffle Treats,250.0,2.9,80,Desserts,Salt Lake,77
384767,Salt Lake,Kolkata,Masala Fried Chicken,250.0,2.9,80,"Fast Food,Italian,Desserts",Salt Lake,81
384770,Salt Lake,Kolkata,Krazzy Fried Chicken,250.0,2.9,80,"Indian,Fast Food,Desserts",Salt Lake,78
384773,Salt Lake,Kolkata,Hot And Fresh Fried Chicken,250.0,2.9,80,"Fast Food,Continental,Pizzas,Snacks,Beverages,Combo",Salt Lake,83
384846,Central Kolkata,Kolkata,Wah Janaab,200.0,4.3,100,"North Indian,Indian,Snacks,Desserts",Central Kolkata,57
384890,Salt Lake,Kolkata,Sandwich Wale,250.0,2.9,80,"Fast Food,Italian,Desserts",Salt Lake,81
384978,Central Kolkata,Kolkata,Calcutta Calling,300.0,4.1,100,"Chinese,Tandoor,Mediterranean,Kebabs,Oriental,Thai,Snacks",Central Kolkata,53
384981,Alipore,Kolkata,Urban Desi Tarka,500.0,2.9,80,"Chinese,Tandoor,Indian,Biryani",Alipore,89
385006,Lake Town,Kolkata,Kolkata Pizza,159.0,2.9,80,"Pizzas,Fast Food,Beverages",Lake Town,91
385094,Salt Lake,Kolkata,Snackoo Time,250.0,2.9,80,"Fast Food,Italian,Desserts",Salt Lake,87
385127,Salt Lake,Kolkata,Appetizers Snacks,250.0,2.9,80,"Italian,Fast Food,Beverages",Salt Lake,78
385130,Himayath Nagar,Hyderabad,Santosh Family Dhaba,300.0,3.8,500,"North Indian,Biryani,Chinese,Tandoor,Indian",Himayath Nagar,32
385154,Salt Lake,Kolkata,Snacks Gali,250.0,2.9,80,"Fast Food,Italian,Desserts",Salt Lake,84
385220,Baner,Pune,Super Naan,500.0,3.7,20,North Indian,Baner,78
385371,T Nagar,Chennai,Ab S-Absolute Barbecues,500.0,3.2,50,"North Indian,Mughlai,Chinese,Biryani,Grill,Barbecue,Seafood,Burmese",T Nagar,72
385375,Naranpura,Ahmedabad,Rasthal Restaurant,300.0,2.9,80,Indian,Naranpura,51
385572,Marol Sakinaka,Mumbai,Hotel Nityanand,800.0,3.7,20,Indian  Chinese,Marol Sakinaka,38
385607,George Town,Chennai,Turban Mughal Restaurant,700.0,4.4,50,Biryani,George Town,58
385630,Kothrud,Pune,Jalebi Experiment,500.0,3.6,20,"Sweets,Snacks,Indian,Rajasthani",Kothrud,65
385802,T Nagar,Chennai,Dank,1500.0,2.9,80,Continental,T Nagar,77
385841,Paschim Vihar,Delhi,Kakas Food Point,300.0,4.6,20,"Chinese,Fast Food,North Indian",Paschim Vihar,57
385870,Paschim Vihar,Delhi,Burger And Sandwich Karol Bagh Wale (Taal),500.0,2.9,80,Healthy Food,Paschim Vihar,57
385872,Paschim Vihar,Delhi,Late Night Burger,500.0,2.9,80,Healthy Food,Paschim Vihar,56
385873,Wanowrie,Pune,Taco Mania,300.0,3.9,50,Mexican,Wanowrie,77
385874,Paschim Vihar,Delhi,Healthy Food,500.0,2.9,80,Healthy Food,Paschim Vihar,59
385875,Paschim Vihar,Delhi,Loud Cloud,500.0,2.9,80,Healthy Food,Paschim Vihar,49
385876,Paschim Vihar,Delhi,Late Night Sandwich,500.0,2.9,80,Healthy Food,Paschim Vihar,56
385880,Central Bangalore,Bangalore,Madurai Idly Shop - Express,150.0,4.2,100,South Indian,Commercial Street Central Banaglore,38
386004,Chandkheda,Ahmedabad,Sher-E-Punjab Dhaba,300.0,3.3,20,"Punjabi,Indian",Chandkheda,82
386006,Central Kolkata,Kolkata,New Lazzat Biryani,200.0,2.9,80,Biryani,Central Kolkata,56
386011,Sarthana,Surat,Captain Egg,200.0,2.9,80,"Indian,Oriental,Continental",Sarthana,59
386066,Kilpauk,Chennai,Sri Vaishnavaa'S Chat Shop,250.0,4.4,100,"North Indian,Snacks,Chaat",Kilpauk,47
386082,Vastral,Ahmedabad,Eatry Zone,200.0,2.9,80,Snacks,Vastral,72
386088,Nungambakkam,Chennai,The Thief,1200.0,2.9,80,"Continental,Thai,Italian,Asian,Indian,American",Nungambakkam,65
386095,Jadavpur,Kolkata,The Kunals Kitchen,200.0,2.9,80,Fast Food  Combo  Indian,Jadavpur,78
386195,Ruby Area,Kolkata,Hatari,400.0,4.3,500,"Chinese,Biryani,North Indian",Ruby Area,77
386230,Marol Sakinaka,Mumbai,Feel Good Food (Only Veg),350.0,4.5,20,"Combo,North Indian",Marol Sakinaka,55
386270,Nungambakkam,Chennai,Darjeeling Cafe,300.0,4.4,100,"Street Food,Chinese,Tibetan,North Eastern,Fast Food",Nungambakkam,54
386316,Piplod,Surat,East Pizza Co.,350.0,2.9,80,"Pizzas,Fast Food",Piplod,61
386345,Marol Sakinaka,Mumbai,Hot Lee Chinese,400.0,3.7,100,"Chinese,Asian",Marol Sakinaka,49
386351,Marol Sakinaka,Mumbai,Sanskari Biryani & More,350.0,4.2,50,"Biryani,Mughlai,North Indian,Desserts,Beverages",Marol Sakinaka,57
386417,Punjabi Bagh,Delhi,Sticky Rice,1000.0,4.3,100,"Pan-Asian,Asian,Chinese,Japanese,Sushi,Thai,Seafood,Desserts",Punjabi Bagh,71
386446,Marol Sakinaka,Mumbai,Changs Kitchen,500.0,2.9,80,Chinese,Marol Sakinaka,49
386516,Nallakunta & Vidyanagar,Hyderabad,Thaaliyan By Phulkaas,200.0,3.8,100,"Indian,Mughlai",Nallakunta & Vidyanagar,38
386548,North Dumdum,Kolkata,C4U,200.0,2.9,80,"Chinese,Snacks",North Dumdum,70
386562,Marol Sakinaka,Mumbai,The Almighty Biryani,350.0,4.3,100,"Biryani,Mughlai,North Indian,Desserts,Beverages",Marol Sakinaka,58
386565,Alwarpet,Chennai,Cheap & Best Kitchen,500.0,2.9,80,"Biryani,North Indian",Mylapore,63
386595,Baner,Pune,Chotu Tapriwala,300.0,2.9,80,"Fast Food,Beverages",Baner,67
386637,Dumdum,Kolkata,Perfect Bite,200.0,2.9,80,"Chinese,Indian,Snacks",Lake Town,93
386733,Kothapet & Dilsukhnagar,Hyderabad,Neapolitan Pizza,150.0,2.9,80,Pizzas,Kothapet & Dilsukhnagar,63
386742,Navrangpura,Ahmedabad,Ashapura Bhojanalay,300.0,4.1,100,Indian,Navrangpura,33
386867,Royapettah,Chennai,90Ml,150.0,4.3,50,Beverages,Royapettah,53
386898,Himayath Nagar,Hyderabad,Ayezas Kitchen,260.0,3.9,50,"Indian,Hyderabadi",Himayath Nagar,58
386953,Sangvi,Pune,Combos@69,200.0,2.9,80,Combo,Sangvi,65
387061,Nallakunta & Vidyanagar,Hyderabad,Saravana Udupi Hotel,150.0,3.8,50,South Indian,Nallakunta & Vidyanagar,46
387091,Charminar,Hyderabad,The Mahboob Biryani,1500.0,2.9,80,Biryani,Charminar,38
387276,Kurla,Mumbai,Food Quarter,500.0,2.9,80,"Pizzas,Pastas,Healthy Food,Continental",Kurla,36
387279,Kothapet & Dilsukhnagar,Hyderabad,New Shahi Naan,49.0,2.9,80,Indian,Kothapet & Dilsukhnagar,34
387307,Athwa,Surat,The Sky 369 Fast Food,200.0,2.9,80,Fast Food,Athwa,40
387322,Ghatkopar Vikhroli,Mumbai,La Pino'Z Pizza,300.0,4.0,500,Pizzas,Ghatkopar Vikhroli,44
387323,Marol Sakinaka,Mumbai,Kebabish,500.0,3.3,20,North Indian,Kurla,51
387335,Koramangala,Bangalore,Biryani By Kilo,500.0,4.1,500,"Biryani,Hyderabadi,Lucknowi,Kebabs,Mughlai,North Indian,Desserts,Beverages",Koramangala,72
387356,Shivaji Nagar,Pune,Shubham Pure Veg,250.0,4.7,20,"North Indian,South Indian",Shivaji Nagar,35
387382,Nampally,Hyderabad,Naseeb Hotel,200.0,3.8,20,"Indian,Biryani",Aghapura Nampally,36
387414,Sarthana,Surat,Sai Pavbhaji & Chinese,200.0,3.9,20,"South Indian,Fast Food,Chinese",Sarthana,65
387500,Banjara Hills,Hyderabad,Shahi Rasoi Multicuisine Family Restaurant,750.0,4.1,50,"Biryani,Desserts,Grill",Hamayun Nagar Near Nmdc,50
387503,Kurla,Mumbai,Fresh Breakfast,200.0,2.9,80,North Indian,Kurla,42
387535,Perambur,Chennai,Maniammal Catering & Homemade Food,200.0,4.1,50,South Indian,Perambur,83
387553,Marol Sakinaka,Mumbai,The Hunger Hut,300.0,2.9,80,Continental  Italian  Chinese,Marol Sakinaka,53
387560,Naranpura,Ahmedabad,Fry Frenchie,149.0,2.9,80,Indian,Naranpura,51
387646,Marol Sakinaka,Mumbai,Nayaab Biryani,400.0,4.3,100,"Biryani,Mughlai",Marol Sakinaka,41
387699,Charminar,Hyderabad,Burgersuncle,300.0,2.9,80,"American,Italian,Indian",Charminar,50
387718,Banjara Hills,Hyderabad,Tasco Bakery,350.0,4.2,20,"Bakery,Desserts,Snacks",Banjara Hills,49
387722,Jadavpur,Kolkata,The Pie Chart,600.0,4.6,20,"Bakery,Desserts,Snacks",Jadavpur,82
387752,Rohini,Delhi,Amjad Delhi Darbaar,200.0,2.9,80,Indian,Mangolpuri,46
387856,Vastral,Ahmedabad,Tulsi Dining Hall,200.0,2.9,80,"Indian,Gujarati,Thalis",Vastral,71
387878,Chembur,Mumbai,Vijay Bhelpuri,200.0,2.9,80,Snacks,Chembur,45
387880,Perambur,Chennai,Csoning Shawarma Perambur,200.0,2.9,80,Arabian,Perambur,67
387905,Nungambakkam,Chennai,Heavens Park Restaurant,300.0,4.3,50,"Biryani,Chinese,Arabian,Indian",Nungambakkam,52
387953,Punjabi Bagh,Delhi,Aioli Bistro,1000.0,4.2,100,"Italian,Continental,Pizzas,Salads,Pastas,Desserts",Punjabi Bagh,65
387971,Banjara Hills,Hyderabad,Just Bake Banjarahills,150.0,2.9,80,Bakery  Desserts  Fast Food,Banjara Hills,68
387982,Powai,Mumbai,Bong Bong,500.0,2.9,80,"Pan-Asian,Thai,Chinese,Mughlai,Snacks",Powai,58
388040,George Town,Chennai,Mathaji Ice Creams,100.0,2.9,80,"Ice Cream,Desserts",George Town,56
388098,Marol Sakinaka,Mumbai,Kebabzaade,500.0,2.9,80,North Indian,Marol Sakinaka,49
388141,Uppal,Hyderabad,Cafe De Gardenia,360.0,2.9,80,Chinese  Indian  Biryani,Uppal,74
388599,Santoshnagar & Saidabad,Hyderabad,Kings Pizza Hut,200.0,2.9,80,Continental,Santoshnagar & Saidabad,58
388602,Perambur,Chennai,Niyaz Biriyani,300.0,2.9,80,"Biryani,Chinese,South Indian",Perambur,67
388667,Nungambakkam,Chennai,Ottoman Baklava,500.0,4.4,100,North Indian,Nungambakkam,46
388730,Himayath Nagar,Hyderabad,A.M.Tiffin Centre,150.0,4.1,50,South Indian,Himayath Nagar,29
388747,Swargate,Pune,Zhatkan Patkan Rasoi,350.0,2.9,80,Indian,Swargate,38
388772,Kothapet & Dilsukhnagar,Hyderabad,Hotel Swagath,200.0,4.4,100,North Indian,Kothapet & Dilsukhnagar,43
388850,Himayath Nagar,Hyderabad,Roll It Up,300.0,3.2,20,"Fast Food,Snacks,Italian,Chinese,Beverages",Himayath Nagar,32
388866,Koramangala,Bangalore,Cafe Reset,900.0,2.9,80,"Cafe,Indian,Desserts",Koramangala,62
388966,Athwa,Surat,M.P Chicken & Omlet,200.0,3.2,20,"Chinese,Snacks",Athwa,37
388994,Burrabazar,Kolkata,Tripti Snacks Bar,240.0,4.5,20,"Chinese,Biryani,Combo,Kebabs",Shyambazar Five Point Crossing,51
388996,Athwa,Surat,M.P. Tandoori Chicken 65,200.0,2.9,80,"Tandoor,Indian,Mughlai",Athwa,44
389001,Rohini,Delhi,The House Of Chopsticks By Pind Balluchi,300.0,2.9,80,"North Indian,Chinese",Rohini,47
389009,Kothrud,Pune,August 1 Five,200.0,2.9,80,"Chinese,Continental,Pizzas,Pastas,Beverages",Kothrud,60
389104,Chandkheda,Ahmedabad,Hari Om Kathiyawadi,400.0,4.0,100,"North Indian,Punjabi,Gujarati",Chandkheda,72
389139,Central Bangalore,Bangalore,India Chai Lounge,250.0,2.9,80,"Fast Food,Beverages",Central Bangalore,47
389226,Central Kolkata,Kolkata,Urban Cloud,300.0,4.3,20,"Biryani,Chinese,North Indian,Fast Food,Pizzas",Central Kolkata,76
389261,Kothrud,Pune,Wassup Pizza,199.0,2.9,80,"Pizzas,Beverages",Kothrud,65
389317,Shantinagar,Bangalore,Dal Chawal Roti Sabji,200.0,2.9,80,"Thalis,Combo,North Indian",Basavanagudi,46
389367,Ruby Area,Kolkata,Buddy Bites,200.0,2.9,80,"Indian,Kebabs,Combo",Ruby Area,79
389388,Adajan,Surat,Kudrati Kahumbo,200.0,4.8,50,Beverages,Adajan,38
389441,Koramangala,Bangalore,The Tasty Planet,70.0,2.9,80,"Beverages,Fast Food,Salads,Snacks",Koramangala,48
389517,Nallakunta & Vidyanagar,Hyderabad,Arabian Mandi House,420.0,2.9,80,Arabian,Nallakunta & Vidyanagar,48
389547,Scruz Bandra East,Mumbai,Sara India Da Mini R,300.0,2.9,80,Biryani  Indian  Tandoor  Punjabi,Scruz Bandra East,49
389596,Nungambakkam,Chennai,Thoothukudi Macroon,100.0,4.1,20,"Snacks,Sweets",Nungambakkam,53
389637,Kestopur,Kolkata,D Chef Kitchen,300.0,2.9,80,"Chinese,North Indian,Snacks,Biryani,Combo,Tandoor",Kestopur,83
389704,Burrabazar,Kolkata,Abhinandan Ravi Ji,200.0,2.9,80,"Sweets,Snacks,Combo",Burrabazar,44
389732,Adajan,Surat,The New Shivam Bakery,200.0,2.9,80,"Bakery,Desserts,Snacks",Adajan,60
389802,Navrangpura,Ahmedabad,Ark Cafe,300.0,2.9,80,"Fast Food,Beverages,Pizzas",Navrangpura,45
389858,Himayath Nagar,Hyderabad,I Creamy Cafe,200.0,2.9,80,North Indian,Himayath Nagar,52
389882,Uppal,Hyderabad,Sv Food Court,149.0,2.9,80,"Chinese,Biryani",Uppal,67
389902,Alipore,Kolkata,Bonophool Restaurant,500.0,2.9,80,"North Indian,Tandoor,Biryani,Kebabs",Alipore,70
389944,Marol Sakinaka,Mumbai,Al Kareem Restaurant,200.0,2.9,80,Indian,Marol Sakinaka,51
390123,Scruz Bandra East,Mumbai,Nh1 Bowls - Highway To North,250.0,3.3,20,"North Indian,Biryani,Combo,Snacks",Vakola,45
390140,Central Kolkata,Kolkata,Mehfill,300.0,2.9,80,"Chinese,Indian",Central Kolkata,71
390147,Koregaon Park,Pune,Oakleaf,1000.0,2.9,80,"North Indian,Italian",Koregaon Park,54
390153,Rohini,Delhi,Nh1 Bowls - Highway To North,250.0,3.9,50,"North Indian,Biryani,Combo,Snacks",Rohini,38
390279,Kurla,Mumbai,Shalimar Restaurant,500.0,2.9,80,"Chinese,Indian,Beverages",Kurla,42
390321,Andheri East,Mumbai,Nagpal Fish Fry,600.0,4.0,20,Chinese  North Indian  Seafood,Andheri East,54
390376,Indiranagar,Bangalore,New Taj Briyani,200.0,2.9,80,"Biryani,Chinese",Indiranagar,55
390394,George Town,Chennai,Frozen Cafe Juices & Ice Cream,100.0,2.9,80,Indian,George Town,58
390395,Paldi & Ambawadi,Ahmedabad,Radhanand Restaurant,200.0,2.9,80,"Chinese,Punjabi,Rajasthani",Paldi & Ambawadi,34
390408,Basavanagudi,Bangalore,Breakfast Junction,200.0,2.9,80,"Punjabi,North Indian",Basavanagudi,45
390417,Koramangala,Bangalore,The Naati Bar And Kitchen,500.0,4.2,20,Indian,Koramangala,61
390480,Varachha,Surat,Etc - Ginger Hotel,300.0,4.3,50,"North Indian,Chinese,Mughlai,Seafood",Opp. Railway Station,47
390613,Kondhwa,Pune,Arabian Grills,300.0,3.7,20,Indian,Kondhwa,80
390645,Kurla,Mumbai,Cafe Sahil,250.0,2.9,80,"Indian,Thalis,Tandoor,Seafood,Chinese,Biryani",Kurla,39
390716,Marol Sakinaka,Mumbai,Surprise India - Cakes N Desserts,300.0,2.9,80,Desserts  Bakery,Marol Sakinaka,44
390760,Salt Lake,Kolkata,Absabsolute Barbecues,500.0,4.2,20,"North Indian,Mughlai,Chinese,Barbecue,Grill,Seafood,Biryani",Salt Lake,83
390867,Santoshnagar & Saidabad,Hyderabad,S V Food Court,200.0,2.9,80,Chinese,Santoshnagar & Saidabad,52
390887,Himayath Nagar,Hyderabad,Bake Zone Bakery&Lounge,300.0,2.9,80,"Desserts,Fast Food",Himayath Nagar,40
390946,Nallakunta & Vidyanagar,Hyderabad,Al Saud Bait Al Mandi,250.0,4.0,100,Arabian,Nallakunta & Vidyanagar,34
391038,Kurla,Mumbai,Zaza 22 Spice Biryani,250.0,3.8,20,"North Indian,Biryani,Combo,Snacks",Ghatkopar (E),40
391098,Rohini,Delhi,Zaza 22 Spice Biryani,250.0,4.0,100,"North Indian,Biryani,Combo,Snacks",Rohini,38
391167,Scruz Bandra East,Mumbai,Surti Egg,500.0,2.9,80,"Indian,Snacks",Scruz Bandra East,45
391172,Powai,Mumbai,99@Biryani,200.0,3.5,20,Biryani,Powai,55
391189,Vastrapur,Ahmedabad,Lapinoz Pizza Keshavbaug,250.0,4.3,100,"Pizzas,Pastas",Vastrapur,44
391195,Scruz Bandra East,Mumbai,Everything Rice,350.0,3.9,100,Biryani,Scruz Bandra East,40
391343,Central Kolkata,Kolkata,Masala Factory,350.0,4.1,50,"Indian,Biryani,Tandoor",Central Kolkata,69
391408,Chembur,Mumbai,Chulah - The Amritsari Dhaba,400.0,4.1,100,North Indian,Chembur,50
391421,Marol Sakinaka,Mumbai,Cafe Marol (Since 1975),700.0,2.9,80,Chinese,Marol Sakinaka,56
391428,Chowpati  Athwa,Surat,Rd Sharma Pavbhaji And Chaat,150.0,4.0,100,"North Indian,Fast Food",Athwa,34
391430,Powai,Mumbai,Idlis And More,140.0,2.9,80,"Snacks,South Indian,Beverages",Powai,53
391434,Navrangpura,Ahmedabad,Al Kafeel Biryani,250.0,2.9,80,"North Indian,Biryani",Navrangpura,34
391466,South Kolkata,Kolkata,Samrat Shazada,200.0,2.9,80,"Chinese,Mughlai,Indian,Snacks,Combo",South Kolkata,71
391592,Basavanagudi,Bangalore,Voosh Thalis & Bowls,199.0,3.5,50,"North Indian,Home Food,Indian,Beverages,Thalis,Combo",Basavanagudi,55
391606,Ghatkopar Vikhroli,Mumbai,Khwaja Garib Nawaz,250.0,2.9,80,Arabian,Ghatkopar Vikhroli,57
391610,Marol Sakinaka,Mumbai,Marrakesh,300.0,4.1,500,"Lebanese,North Eastern,Kebabs,Mughlai,Fast Food,Biryani,Desserts,Beverages,Indian,Combo",Marol Sakinaka,52
391743,Varachha,Surat,Farki,200.0,2.9,80,"Ice Cream,Desserts,Beverages",Katargam,57
391770,Perambur,Chennai,Jimmy'S Kitchen,300.0,2.9,80,"Arabian,Chinese,Tandoor,Grill,Combo,Beverages",Perambur,63
391778,Nallakunta & Vidyanagar,Hyderabad,Chinese Fast Food,250.0,2.9,80,Chinese,Nallakunta & Vidyanagar,37
391783,North Dumdum,Kolkata,Uttarayan Fast Food And Snacks,250.0,4.2,50,"Fast Food,Seafood",North Dumdum,64
391794,Kothrud,Pune,Crunchy Chicken Chunks .C3,300.0,4.2,20,"Fast Food,Kebabs,Grill,Tandoor",Kothrud,68
391816,Bandra Area,Mumbai,Louis Burger,600.0,4.3,1000,American,Trade Centre,35
391832,Himayath Nagar,Hyderabad,Fish Oh Fish,400.0,2.9,80,"Biryani,Tandoor,Mughlai",Ashok Nagar,38
391855,Rohini,Delhi,Murg Express,300.0,2.9,80,North Indian,Rohini,57
391989,Navrangpura,Ahmedabad,Cherries - Silver Heights,300.0,2.9,80,"Combo,Indian",Navrangpura,40
392056,Salt Lake,Kolkata,Swadsutra,299.0,3.8,50,"Indian,Chinese,Biryani,Tandoor",Salt Lake,80
392156,South Kolkata,Kolkata,Bhukkad Gorilla,200.0,4.0,50,American  Mexican  Indian  Fast Food  Snacks  Combo,South Kolkata,65
392201,Banjara Hills,Hyderabad,Royal Biryani Kabab Juice,200.0,2.9,80,"Juices,Salads",Banjara Hills,55
392211,Himayath Nagar,Hyderabad,Nice Day Baquares And Ice Creams,100.0,2.9,80,Chinese,Himayath Nagar,38
392224,South Kolkata,Kolkata,Chowology,200.0,4.4,100,Fast Food  Chinese  Asian  Thai  Oriental  Pan-Asian  Seafood  Combo,South Kolkata,66
392280,Hatibagan,Kolkata,Vantus,200.0,2.9,80,Fast Food,Shyambazar,52
392283,Nallakunta & Vidyanagar,Hyderabad,Bachchu S Chaat By Phulkaas,200.0,2.9,80,"Chaat,Snacks",Nallakunta & Vidyanagar,39
392342,Charminar,Hyderabad,Ms Mandi And Shawarma,240.0,4.1,50,Indian,Charminar,39
392360,Burrabazar,Kolkata,Where To Go,600.0,2.9,80,"Tandoor,Indian,Continental,Pizzas",Burrabazar,49
392378,Adajan,Surat,Lemon Grass Garden Restaurant,500.0,4.3,50,"North Indian,Chinese,Mexican,Italian,Tandoor,Ice Cream",Adajan,55
392431,Adajan,Surat,Breadoze Fast Food,300.0,2.9,80,Indian,Adajan,52
392457,Kothapet & Dilsukhnagar,Hyderabad, Sahadeva Reddy'S Biryani Durbar,250.0,4.1,50,"Biryani,Chinese,Indian",Kothapet & Dilsukhnagar,45
392544,Vastral,Ahmedabad,Royal Punjab Food Court,200.0,2.9,80,"Chinese,North Indian,Fast Food,Thalis",Vastral,75
392605,Purasawalkam,Chennai,Kwality Walls Frozen Dessert And Ice Cream Shop,300.0,4.2,50,Ice Cream,Purasawalkam High Rd,37
392620,Indiranagar,Bangalore,Plutos Kitchen,450.0,2.9,80,"Mangalorean,North Indian",Indiranagar,65
392688,Indiranagar,Bangalore,The Blue Bawarchi Restaurant(Odia And Bengali Food,300.0,2.8,20,"Bengali,Oriya,Indian",Indiranagar,63
392828,Koramangala,Bangalore,Big Bowl Company,250.0,4.1,100,"North Indian,Chinese,Biryani,Fast Food",Koramangala,53
392850,T Nagar,Chennai,Hotel Harish,300.0,4.0,20,"North Indian,Tandoor,Chinese,South Indian",T Nagar,72
393008,Maninagar,Ahmedabad,Chatode Online Eatery,500.0,2.9,80,Indian,Maninagar,46
393105,Central Bangalore,Bangalore,Yumlane Pizza,300.0,3.9,100,"Pizzas,Beverages,Desserts,Snacks",Vasantha Nagar,45
393106,Central Bangalore,Bangalore,Pizza 997 Ad,350.0,2.9,80,"Pizzas,Beverages,Desserts,Snacks",Vasantha Nagar,55
393107,Central Bangalore,Bangalore,Eatfit,270.0,4.4,500,"Healthy Food,Pizzas,North Indian,Thalis,Biryani",Vasantha Nagar,38
393108,Central Bangalore,Bangalore,Aligarh House,400.0,3.8,100,"Biryani,Mughlai,Kebabs,North Indian,Desserts,Beverages,Combo",Vasantha Nagar,40
393148,Annanagar,Chennai,Sree Gupta Bhavan,200.0,4.3,100,North Indian,Annanagar,64
393157,Kothrud,Pune,Sapkal Foods,100.0,2.9,80,"Indian,Fast Food,Snacks",Kothrud,62
393385,Baner,Pune,Mummy Ki Roti,200.0,2.9,80,"Chinese,North Indian,Thalis",Baner,79
393386,Baner,Pune,Bhookh Lagi,200.0,2.9,80,Combo,Baner,77
393388,Lake Town,Kolkata,The Cloud Express,300.0,2.9,80,Indian,Kestopur,84
393402,Koramangala,Bangalore,Friends Euro Restaurant,599.0,2.9,80,"Chinese,Continental,Indian,Fast Food",Koramangala,65
393495,Powai Area,Mumbai,Sorrentina - Italian Bakery & Kitchen,300.0,2.9,80,"Bakery,Pizzas,Desserts",Saki Naka,60
393526,Annanagar,Chennai,Artinci - Indulge Guilt Free!,200.0,4.2,100,"Ice Cream,Healthy Food,Keto,Desserts,Snacks,Beverages,Bakery",Annanagar,66
393560,Royapettah,Chennai,Bismilla Fine Dining,250.0,3.2,100,"Biryani,Chinese,Indian,Combo,North Indian",Royapettah,50
393591,Paschim Vihar,Delhi,Level 2 By Radisson Blu,1000.0,2.9,80,Desserts,Paschim Vihar,56
393592,Paschim Vihar,Delhi,Indyaki By Radisson Blu,1000.0,2.9,80,Desserts,Paschim Vihar,58
393593,Paschim Vihar,Delhi,Oro By Radisson Blu,1000.0,2.9,80,Desserts,Paschim Vihar,58
393594,Paschim Vihar,Delhi,Tea Lounge By Radisson Blu,1000.0,2.9,80,Desserts,Paschim Vihar,56
393595,Paschim Vihar,Delhi,Cupcakes By Radisson Blu,1000.0,2.9,80,Desserts,Paschim Vihar,61
393652,Himayath Nagar,Hyderabad,The Joint Shawarma,400.0,4.0,20,Indian,Himayath Nagar,32
393656,Baner,Pune,Bowls@69,200.0,2.9,80,Combo,Baner,72
393672,Nampally,Hyderabad,Sunrise Tiffins Bakery And Fastfood,200.0,2.9,80,"Continental,Ice Cream,Bakery,Beverages",Nampally,40
393674,Baner,Pune,Thikana,1500.0,2.9,80,"North Indian,Chinese,Italian,Combo",Baner,67
393705,Matunga Wadala,Mumbai,Souffle Cake Shop Sion,200.0,2.9,80,Bakery,Matunga Wadala,48
393706,Santoshnagar & Saidabad,Hyderabad,Pista House Restaurant,500.0,4.1,500,"Tandoor,Indian,Chinese,Biryani,Beverages",Santoshnagar & Saidabad,48
