person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,116000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.25,0,0.1,N,4
23,47000,RENT,3.0,VENTURE,B,15000,11.48,1,0.32,N,4
25,31000,RENT,2.0,EDUCATION,A,1800,8.32,0,0.06,N,2
25,116000,MORTGAGE,9.0,VENTURE,B,19950,9.96,0,0.17,N,4
23,116004,MORTGAGE,1.0,PERSONAL,C,14000,12.99,0,0.12,N,2
22,33000,RENT,1.0,EDUCATION,A,1800,5.42,0,0.05,N,2
26,116004,MORTGAGE,11.0,VENTURE,B,20000,12.21,0,0.17,N,2
23,33195,RENT,5.0,EDUCATION,B,1800,11.99,0,0.05,N,4
24,26400,OWN,8.0,VENTURE,B,3000,10.59,0,0.11,N,2
24,33660,RENT,3.0,PERSONAL,A,1800,7.51,0,0.05,N,4
21,34000,RENT,4.0,EDUCATION,B,1800,11.49,0,0.05,N,4
22,116700,MORTGAGE,0.0,EDUCATION,A,6000,8.49,0,0.05,N,4
23,35000,RENT,4.0,EDUCATION,B,1800,10.59,0,0.05,N,3
23,104736,MORTGAGE,3.0,DEBTCONSOLIDATION,D,25000,14.11,1,0.24,Y,2
24,26400,OWN,4.0,VENTURE,A,9600,7.49,0,0.36,N,2
24,35000,RENT,0.0,MEDICAL,A,1800,7.14,0,0.05,N,2
21,26400,OWN,3.0,DEBTCONSOLIDATION,D,3000,14.54,0,0.11,N,4
24,117000,MORTGAGE,8.0,MEDICAL,A,10800,,0,0.09,N,3
26,35000,RENT,3.0,MEDICAL,B,1800,11.36,0,0.05,N,3
22,117000,MORTGAGE,6.0,EDUCATION,A,11000,6.92,0,0.09,N,4
25,30000,RENT,9.0,MEDICAL,A,1800,8.49,1,0.06,N,2
21,117000,MORTGAGE,3.0,PERSONAL,D,4800,14.54,0,0.04,N,4
26,26400,OWN,8.0,HOMEIMPROVEMENT,A,8000,5.79,0,0.3,N,4
26,117000,OWN,10.0,VENTURE,B,7200,10.74,0,0.06,N,4
23,117000,MORTGAGE,7.0,MEDICAL,B,3700,10.74,0,0.03,N,3
26,117000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,7.51,0,0.05,N,4
26,117000,MORTGAGE,4.0,MEDICAL,A,14400,,0,0.12,N,3
22,89250,MORTGAGE,3.0,MEDICAL,B,25000,12.53,1,0.24,N,4
23,117000,MORTGAGE,8.0,VENTURE,E,14000,15.68,0,0.12,Y,4
22,26400,OWN,1.0,PERSONAL,C,7300,13.61,0,0.28,Y,2
23,37500,RENT,0.0,DEBTCONSOLIDATION,A,1800,8.94,0,0.05,N,4
22,117000,MORTGAGE,6.0,EDUCATION,D,7500,13.24,0,0.06,N,2
25,117014,MORTGAGE,5.0,VENTURE,A,8400,7.29,0,0.07,N,4
23,117696,MORTGAGE,2.0,EDUCATION,A,15000,6.03,0,0.13,N,3
24,117996,MORTGAGE,6.0,VENTURE,E,18000,17.04,0,0.15,Y,3
24,118000,MORTGAGE,4.0,VENTURE,A,28000,7.9,0,0.24,N,4
22,34000,RENT,7.0,EDUCATION,C,1800,,1,0.05,N,2
26,118000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,25000,7.9,0,0.21,N,2
26,40000,RENT,0.0,VENTURE,C,1800,13.23,0,0.04,Y,3
24,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.04,N,2
23,90100,MORTGAGE,7.0,MEDICAL,E,21600,,1,0.2,Y,2
21,26300,OWN,,MEDICAL,A,7500,6.62,0,0.29,N,4
25,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.13,N,4
25,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,11.12,0,0.21,N,2
23,118000,MORTGAGE,4.0,PERSONAL,C,12000,13.11,0,0.1,N,3
23,47000,RENT,1.0,PERSONAL,C,15000,12.04,1,0.32,Y,2
21,118000,OWN,5.0,VENTURE,A,14000,7.88,0,0.12,N,3
22,26232,OWN,,MEDICAL,A,6000,6.03,0,0.23,N,2
25,118000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,2000,7.12,0,0.02,N,2
25,118189,MORTGAGE,9.0,VENTURE,B,25000,11.49,0,0.21,N,3
22,48000,RENT,6.0,EDUCATION,C,15000,15.96,1,0.31,N,3
25,118443,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4900,,0,0.04,N,2
25,118450,MORTGAGE,,DEBTCONSOLIDATION,B,15000,10.37,0,0.13,N,4
22,118812,MORTGAGE,6.0,MEDICAL,C,15000,13.35,0,0.13,N,2
24,42000,RENT,8.0,EDUCATION,C,15000,15.27,1,0.36,N,3
22,119000,MORTGAGE,6.0,PERSONAL,D,35000,16.49,0,0.29,N,3
22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,1,0.22,Y,2
22,42000,RENT,6.0,MEDICAL,B,15000,9.63,1,0.36,N,3
26,48000,RENT,1.0,PERSONAL,C,15000,,1,0.31,Y,2
23,48000,RENT,5.0,EDUCATION,A,15000,6.91,1,0.31,N,2
26,119000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000,7.74,0,0.08,N,4
26,119000,MORTGAGE,6.0,VENTURE,D,15000,14.42,0,0.13,N,2
23,119496,MORTGAGE,7.0,EDUCATION,A,12000,7.88,0,0.1,N,4
23,119500,MORTGAGE,4.0,PERSONAL,A,24000,7.51,0,0.2,N,2
24,119500,OWN,8.0,HOMEIMPROVEMENT,B,3500,12.18,0,0.03,N,2
22,26000,OWN,2.0,EDUCATION,A,7100,7.49,0,0.27,N,2
25,120000,MORTGAGE,4.0,EDUCATION,B,10000,9.91,0,0.08,N,4
25,48000,RENT,9.0,PERSONAL,B,15000,,1,0.31,N,2
23,48000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.75,1,0.31,N,3
22,48000,RENT,6.0,EDUCATION,A,15000,7.51,1,0.31,N,2
21,48000,RENT,1.0,PERSONAL,B,15000,11.48,1,0.31,N,3
24,120000,MORTGAGE,8.0,EDUCATION,A,10000,6.03,0,0.08,N,4
26,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,23000,6.62,0,0.19,N,3
22,48000,RENT,5.0,MEDICAL,B,15000,11.89,1,0.31,N,4
24,120000,MORTGAGE,8.0,VENTURE,A,20000,7.9,0,0.17,N,4
22,120000,MORTGAGE,,EDUCATION,A,6000,8.9,0,0.05,N,3
26,120000,MORTGAGE,,VENTURE,B,25000,12.69,0,0.21,N,2
23,120000,MORTGAGE,7.0,VENTURE,B,4400,11.71,0,0.04,N,3
23,48800,RENT,3.0,EDUCATION,B,15000,11.36,1,0.31,N,4
25,43000,RENT,9.0,MEDICAL,D,15000,15.57,1,0.35,N,3
25,49000,RENT,5.0,MEDICAL,B,15000,12.18,1,0.31,N,4
24,49812,RENT,4.0,MEDICAL,A,15000,6.17,0,0.3,N,3
25,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,3000,14.27,0,0.03,Y,4
22,120000,MORTGAGE,6.0,EDUCATION,B,8000,12.69,0,0.07,N,2
22,120000,MORTGAGE,3.0,PERSONAL,B,8900,11.71,0,0.07,N,2
22,50000,RENT,6.0,EDUCATION,A,15000,6.03,0,0.3,N,2
25,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.17,N,2
25,120000,MORTGAGE,5.0,PERSONAL,A,28000,7.9,0,0.23,N,2
23,120000,MORTGAGE,4.0,EDUCATION,B,2400,12.42,0,0.02,N,3
25,120000,MORTGAGE,7.0,EDUCATION,C,15000,14.65,0,0.13,N,4
23,108000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,10000,,1,0.09,Y,2
26,50000,RENT,3.0,EDUCATION,B,15000,9.91,0,0.3,N,3
24,50000,RENT,0.0,EDUCATION,C,15000,13.49,0,0.3,Y,4
25,120000,MORTGAGE,5.0,MEDICAL,A,10000,6.62,0,0.08,N,3
24,25920,OWN,4.0,EDUCATION,D,3250,15.99,0,0.13,Y,4
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,9.91,0,0.08,N,3
23,120000,MORTGAGE,8.0,EDUCATION,B,4000,10.65,0,0.03,N,2
22,25899,OWN,7.0,VENTURE,B,6250,12.69,0,0.24,N,2
23,120000,MORTGAGE,3.0,VENTURE,A,5000,8.9,0,0.04,N,4
24,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,7000,15.62,0,0.06,N,2
25,120000,MORTGAGE,9.0,MEDICAL,A,5000,8.49,0,0.04,N,3
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,5600,13.49,0,0.05,Y,3
23,120000,MORTGAGE,7.0,MEDICAL,A,8500,5.42,0,0.07,N,4
22,44000,RENT,5.0,HOMEIMPROVEMENT,B,15000,11.11,1,0.34,N,3
23,120000,MORTGAGE,3.0,MEDICAL,B,30000,11.49,0,0.25,N,4
22,120000,MORTGAGE,0.0,EDUCATION,D,16800,15.62,0,0.14,N,4
26,120000,MORTGAGE,11.0,VENTURE,A,10000,5.99,0,0.08,N,4
23,50000,RENT,7.0,PERSONAL,B,15000,10.37,0,0.3,N,3
24,120000,MORTGAGE,8.0,PERSONAL,B,8575,,0,0.07,N,3
24,91800,OWN,8.0,MEDICAL,E,10000,19.29,1,0.09,N,2
26,108000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,11.49,1,0.14,N,3
25,120000,MORTGAGE,9.0,PERSONAL,C,21000,13.49,0,0.17,N,4
23,120000,MORTGAGE,7.0,EDUCATION,A,12000,5.42,0,0.1,N,3
25,120000,MORTGAGE,2.0,PERSONAL,F,10000,20.99,0,0.08,N,4
22,120000,MORTGAGE,3.0,MEDICAL,C,5000,14.79,0,0.04,N,2
24,120000,MORTGAGE,9.0,EDUCATION,B,20000,9.99,0,0.17,N,4
24,120000,OWN,8.0,EDUCATION,A,5275,5.42,0,0.04,N,4
23,120000,MORTGAGE,7.0,MEDICAL,A,6000,6.99,0,0.05,N,3
23,50000,RENT,1.0,VENTURE,C,15000,13.61,0,0.3,N,3
22,120000,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.1,N,4
24,120000,MORTGAGE,5.0,PERSONAL,A,16000,6.99,0,0.13,N,4
23,50000,RENT,7.0,PERSONAL,A,15000,7.88,0,0.3,N,4
24,91800,MORTGAGE,8.0,MEDICAL,D,5000,15.99,1,0.05,N,2
23,120000,MORTGAGE,5.0,MEDICAL,B,6000,9.99,0,0.05,N,3
25,44000,RENT,1.0,EDUCATION,D,15000,14.59,1,0.34,N,4
24,50000,RENT,2.0,VENTURE,B,15000,11.36,0,0.3,N,2
24,120000,MORTGAGE,3.0,MEDICAL,A,4800,5.99,0,0.04,N,4
24,120000,MORTGAGE,8.0,PERSONAL,C,20000,12.99,0,0.17,Y,2
23,120000,OWN,7.0,VENTURE,B,3600,10.59,0,0.03,N,4
22,120000,MORTGAGE,3.0,MEDICAL,A,22000,7.49,0,0.18,N,3
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3750,5.42,0,0.03,N,3
26,120000,MORTGAGE,5.0,EDUCATION,B,13000,10.99,0,0.11,N,2
25,120000,MORTGAGE,7.0,MEDICAL,A,14500,7.49,0,0.12,N,4
26,120000,MORTGAGE,10.0,MEDICAL,C,5000,13.49,0,0.04,Y,2
26,120000,MORTGAGE,5.0,EDUCATION,A,8000,7.29,0,0.07,N,2
25,120000,MORTGAGE,9.0,PERSONAL,A,10000,5.42,0,0.08,N,4
26,50004,RENT,3.0,VENTURE,C,15000,13.72,0,0.3,Y,4
22,50004,RENT,6.0,VENTURE,D,15000,15.05,0,0.3,Y,2
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,,0,0.13,N,4
23,120000,MORTGAGE,7.0,EDUCATION,B,18225,,0,0.15,N,3
24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,14000,10.74,0,0.12,N,3
22,44172,RENT,4.0,PERSONAL,B,15000,10.37,1,0.34,N,3
26,50400,RENT,10.0,HOMEIMPROVEMENT,B,15000,10.75,0,0.3,N,2
25,120000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,28000,10.74,0,0.23,N,3
25,50500,RENT,4.0,VENTURE,B,15000,11.14,0,0.3,N,4
25,120000,MORTGAGE,9.0,PERSONAL,B,10000,10.37,0,0.08,N,3
26,120000,MORTGAGE,10.0,MEDICAL,A,10000,5.42,0,0.08,N,2
26,120000,MORTGAGE,0.0,EDUCATION,A,6000,,0,0.05,N,2
22,120000,MORTGAGE,2.0,EDUCATION,A,17400,7.66,0,0.14,N,2
22,51000,RENT,6.0,DEBTCONSOLIDATION,B,15000,11.11,0,0.29,N,4
23,120000,MORTGAGE,7.0,VENTURE,C,6000,13.06,0,0.05,N,4
25,25000,OWN,9.0,VENTURE,A,6000,7.51,0,0.24,N,2
24,51000,RENT,6.0,MEDICAL,B,15000,11.12,0,0.29,N,3
23,120000,MORTGAGE,2.0,PERSONAL,D,24250,16.02,0,0.2,Y,4
25,51000,RENT,1.0,VENTURE,C,15000,13.48,0,0.29,Y,4
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,16000,10.37,0,0.13,N,3
24,120000,OWN,8.0,PERSONAL,D,15000,15.28,0,0.13,N,3
25,120000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,,0,0.08,N,2
25,120000,MORTGAGE,2.0,EDUCATION,B,13000,9.99,0,0.11,N,4
26,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,,0,0.21,N,3
26,91800,MORTGAGE,10.0,MEDICAL,E,10000,16.32,1,0.09,Y,4
24,51500,RENT,8.0,EDUCATION,A,15000,8.49,0,0.29,N,2
22,25000,OWN,,VENTURE,A,5000,6.03,0,0.2,N,2
25,25000,OWN,,EDUCATION,A,8500,6.03,0,0.34,N,2
24,51996,RENT,2.0,MEDICAL,C,15000,13.22,0,0.29,N,3
26,120000,MORTGAGE,2.0,EDUCATION,A,10000,5.42,0,0.08,N,4
24,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,8400,13.72,0,0.07,Y,2
23,46000,RENT,3.0,MEDICAL,D,15000,16.0,1,0.33,N,4
23,52000,RENT,7.0,VENTURE,C,15000,14.26,0,0.29,N,3
24,120000,MORTGAGE,0.0,EDUCATION,D,25000,15.2,0,0.21,Y,3
25,52000,RENT,4.0,EDUCATION,B,15000,12.18,0,0.29,N,4
25,120000,MORTGAGE,9.0,PERSONAL,C,25000,13.72,0,0.21,N,3
25,120000,MORTGAGE,7.0,MEDICAL,A,4000,5.42,0,0.03,N,3
22,52500,RENT,2.0,EDUCATION,B,15000,10.37,0,0.29,N,3
25,120000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,9500,5.42,0,0.08,N,2
23,108000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,4000,,1,0.04,N,2
23,120000,MORTGAGE,5.0,EDUCATION,A,14000,,0,0.12,N,3
24,120000,MORTGAGE,1.0,MEDICAL,A,3000,6.39,0,0.03,N,3
23,120000,MORTGAGE,,VENTURE,A,10000,,0,0.08,N,2
23,120000,MORTGAGE,2.0,EDUCATION,A,6000,6.76,0,0.05,N,3
23,120000,MORTGAGE,7.0,EDUCATION,C,8000,13.61,0,0.07,Y,2
24,91800,MORTGAGE,8.0,MEDICAL,D,15000,16.32,1,0.14,Y,2
22,52596,RENT,1.0,PERSONAL,B,15000,10.74,0,0.29,N,2
26,120000,MORTGAGE,3.0,PERSONAL,A,4600,6.39,0,0.04,N,2
23,120000,MORTGAGE,8.0,MEDICAL,A,10000,7.88,0,0.08,N,2
26,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.03,N,3
24,23000,RENT,2.0,EDUCATION,C,1600,,0,0.07,Y,2
23,120000,MORTGAGE,7.0,EDUCATION,A,10000,7.51,0,0.08,N,3
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4900,7.14,0,0.04,N,4
24,23000,RENT,2.0,EDUCATION,A,1600,7.68,0,0.07,N,2
25,25000,RENT,1.0,DEBTCONSOLIDATION,B,1600,9.99,0,0.06,N,3
24,120000,MORTGAGE,2.0,PERSONAL,A,12000,7.51,0,0.1,N,3
25,25000,RENT,4.0,MEDICAL,C,1600,12.98,0,0.06,N,3
24,25000,RENT,3.0,PERSONAL,C,1600,12.53,0,0.06,N,3
26,25200,RENT,0.0,VENTURE,C,1600,,0,0.06,Y,2
23,26000,RENT,1.0,PERSONAL,D,1600,16.29,1,0.06,Y,3
25,120000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,6.76,0,0.05,N,3
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,10000,14.59,0,0.08,Y,2
22,26880,RENT,2.0,DEBTCONSOLIDATION,B,1600,11.12,0,0.06,N,2
22,28150,RENT,0.0,MEDICAL,A,1600,6.39,0,0.06,N,4
25,28800,RENT,2.0,MEDICAL,A,1600,6.62,0,0.06,N,2
23,29124,RENT,3.0,EDUCATION,B,1600,10.83,0,0.05,N,4
26,120000,MORTGAGE,10.0,PERSONAL,C,10000,12.73,0,0.08,N,3
26,120000,OWN,10.0,PERSONAL,C,15000,13.11,0,0.13,Y,4
25,30000,RENT,8.0,PERSONAL,D,1600,16.29,0,0.05,N,3
24,91800,MORTGAGE,0.0,MEDICAL,C,16000,14.22,1,0.15,N,4
21,120000,MORTGAGE,5.0,VENTURE,B,15000,10.25,0,0.13,N,2
22,31000,RENT,2.0,MEDICAL,A,1600,9.32,0,0.05,N,3
26,120000,MORTGAGE,0.0,PERSONAL,C,20000,13.85,0,0.17,N,3
23,120000,MORTGAGE,0.0,PERSONAL,D,25000,15.31,0,0.21,N,3
24,120000,OWN,8.0,HOMEIMPROVEMENT,C,21000,14.26,0,0.17,Y,2
25,25000,OWN,4.0,MEDICAL,C,17500,14.22,0,0.7,N,2
26,25000,OWN,1.0,EDUCATION,B,5000,9.88,0,0.2,N,3
23,29000,RENT,0.0,DEBTCONSOLIDATION,A,1600,7.88,1,0.06,N,3
24,37500,RENT,2.0,DEBTCONSOLIDATION,C,1600,11.03,0,0.04,Y,3
26,32000,RENT,5.0,VENTURE,D,1600,14.46,1,0.05,Y,3
23,120000,MORTGAGE,8.0,VENTURE,A,14000,8.94,0,0.12,N,3
25,25000,OWN,4.0,VENTURE,B,2000,10.99,0,0.08,N,3
22,25000,OWN,6.0,VENTURE,A,13000,7.88,0,0.52,N,3
23,120000,MORTGAGE,0.0,PERSONAL,A,17000,8.94,0,0.14,N,2
24,32400,RENT,0.0,EDUCATION,C,1600,13.98,1,0.05,N,3
25,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,20000,,0,0.17,N,2
22,120000,MORTGAGE,5.0,MEDICAL,A,18000,8.94,0,0.15,N,3
26,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,16000,8.94,0,0.13,N,2
22,120000,MORTGAGE,3.0,MEDICAL,C,9600,13.22,0,0.08,Y,4
26,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,E,20000,17.74,0,0.17,Y,3
24,120000,MORTGAGE,8.0,PERSONAL,A,16000,,0,0.13,N,3
24,120000,MORTGAGE,1.0,EDUCATION,F,25000,18.53,0,0.21,N,2
23,25000,OWN,1.0,EDUCATION,A,8000,8.59,0,0.32,N,3
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,20000,13.79,0,0.17,Y,4
23,45000,RENT,6.0,VENTURE,B,1600,10.08,0,0.04,N,4
23,48000,RENT,4.0,EDUCATION,C,1600,13.98,0,0.03,N,3
24,120000,MORTGAGE,0.0,VENTURE,B,15200,12.21,0,0.13,N,2
22,48000,RENT,1.0,MEDICAL,C,1600,14.26,0,0.03,N,4
23,108000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000,11.26,1,0.17,N,2
23,53616,RENT,6.0,EDUCATION,B,1600,12.42,0,0.03,N,4
23,120000,MORTGAGE,7.0,MEDICAL,B,20000,12.21,0,0.17,N,3
24,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,16000,9.63,0,0.13,N,2
21,51000,RENT,5.0,VENTURE,D,1600,15.62,1,0.03,N,4
23,60000,RENT,1.0,MEDICAL,C,1600,13.99,0,0.03,Y,4
24,120000,MORTGAGE,7.0,EDUCATION,B,2500,,0,0.02,N,3
21,54000,RENT,0.0,VENTURE,D,1600,14.96,1,0.03,N,4
24,62000,RENT,1.0,MEDICAL,C,1600,13.85,0,0.03,Y,4
25,120000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,11.14,0,0.17,N,4
24,108000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,13.99,1,0.23,Y,2
26,120000,MORTGAGE,7.0,HOMEIMPROVEMENT,F,25000,15.76,0,0.21,N,4
23,120000,MORTGAGE,0.0,EDUCATION,C,23000,11.03,0,0.19,N,2
26,120000,MORTGAGE,8.0,EDUCATION,B,25000,9.76,0,0.21,N,3
24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,9500,11.66,0,0.08,Y,2
25,120000,OWN,3.0,EDUCATION,B,3000,10.14,0,0.03,N,3
23,70000,RENT,7.0,DEBTCONSOLIDATION,B,1600,11.14,0,0.02,N,4
22,82000,RENT,2.0,EDUCATION,B,1600,11.89,0,0.02,N,2
22,24996,OWN,2.0,PERSONAL,B,13000,8.88,0,0.52,N,4
24,120155,MORTGAGE,4.0,EDUCATION,A,12000,,0,0.1,N,4
25,12732,RENT,,HOMEIMPROVEMENT,C,1550,15.27,1,0.12,N,2
22,120456,MORTGAGE,6.0,EDUCATION,D,20000,14.96,0,0.17,Y,2
21,24996,OWN,5.0,VENTURE,A,5000,7.51,0,0.2,N,2
22,34480,RENT,4.0,VENTURE,D,1550,15.21,0,0.04,Y,3
25,120775,OWN,9.0,EDUCATION,C,15000,13.11,0,0.12,N,4
26,26989,RENT,2.0,MEDICAL,C,1525,15.23,0,0.06,Y,3
25,121000,MORTGAGE,9.0,MEDICAL,B,13600,11.99,0,0.11,N,2
25,121000,MORTGAGE,6.0,VENTURE,B,13000,,0,0.11,N,2
23,121000,MORTGAGE,4.0,PERSONAL,A,3600,5.79,0,0.03,N,4
24,121000,MORTGAGE,0.0,EDUCATION,B,20400,10.75,0,0.17,N,2
22,12000,RENT,1.0,VENTURE,A,1500,6.99,0,0.13,N,2
25,121000,MORTGAGE,1.0,EDUCATION,B,3600,11.83,0,0.03,N,3
23,24972,OWN,,VENTURE,B,2600,11.86,0,0.1,N,4
23,14000,RENT,0.0,DEBTCONSOLIDATION,C,1500,,0,0.11,Y,4
21,121352,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7750,,0,0.06,N,4
23,14088,RENT,2.0,MEDICAL,B,1500,8.88,0,0.11,N,2
25,121680,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.37,0,0.12,N,3
22,24960,OWN,,PERSONAL,A,4525,7.51,0,0.18,N,4
25,14400,RENT,0.0,VENTURE,C,1500,12.99,1,0.1,Y,2
23,122000,MORTGAGE,7.0,EDUCATION,C,16000,13.49,0,0.13,N,2
25,24864,OWN,9.0,VENTURE,B,9000,,0,0.36,N,3
25,110000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,12000,15.99,1,0.11,N,3
22,24744,OWN,5.0,VENTURE,B,5000,11.89,0,0.2,N,2
22,122000,MORTGAGE,6.0,MEDICAL,A,6000,6.92,0,0.05,N,2
25,122000,MORTGAGE,1.0,PERSONAL,C,35000,13.8,0,0.29,Y,3
23,122000,MORTGAGE,5.0,PERSONAL,A,12000,7.29,0,0.1,N,3
22,24605,OWN,3.0,VENTURE,C,10000,,0,0.41,Y,2
26,122000,MORTGAGE,4.0,EDUCATION,C,4800,,0,0.04,Y,3
22,24600,OWN,1.0,PERSONAL,B,4750,10.0,0,0.19,N,4
25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,Y,4
26,14400,RENT,1.0,PERSONAL,B,1500,9.25,0,0.1,N,4
21,15600,RENT,2.0,EDUCATION,B,1500,11.86,0,0.1,N,2
26,122000,MORTGAGE,10.0,PERSONAL,A,6000,7.51,0,0.05,N,2
25,122000,MORTGAGE,8.0,PERSONAL,C,10000,13.57,0,0.08,N,4
25,122000,MORTGAGE,1.0,MEDICAL,A,10000,8.94,0,0.08,N,4
21,15874,RENT,,EDUCATION,B,1500,,0,0.09,N,3
23,122004,MORTGAGE,7.0,EDUCATION,B,11200,10.99,0,0.09,N,3
25,16200,RENT,2.0,MEDICAL,A,1500,6.91,0,0.09,N,4
21,17000,RENT,0.0,DEBTCONSOLIDATION,E,1500,18.64,1,0.09,N,2
24,94102,MORTGAGE,8.0,MEDICAL,C,8475,12.99,1,0.08,N,4
22,18000,RENT,0.0,HOMEIMPROVEMENT,E,1500,18.64,1,0.08,N,2
24,123000,MORTGAGE,6.0,PERSONAL,C,8000,12.68,0,0.07,N,4
22,123000,MORTGAGE,6.0,EDUCATION,A,7000,7.51,0,0.06,N,4
24,123000,MORTGAGE,6.0,PERSONAL,B,4750,10.99,0,0.04,N,3
21,18000,RENT,6.0,DEBTCONSOLIDATION,C,1500,12.61,0,0.08,Y,2
26,18000,RENT,0.0,EDUCATION,B,1500,11.36,0,0.08,N,2
21,18000,RENT,3.0,PERSONAL,C,1500,12.87,0,0.08,Y,4
26,111917,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.22,N,3
26,123996,MORTGAGE,10.0,MEDICAL,A,2000,5.42,0,0.02,N,4
25,123996,OWN,9.0,HOMEIMPROVEMENT,A,10000,6.54,0,0.08,N,3
23,124000,MORTGAGE,4.0,MEDICAL,A,16000,6.03,0,0.13,N,4
21,18000,RENT,5.0,PERSONAL,B,1500,12.18,1,0.08,N,4
26,18700,RENT,2.0,EDUCATION,A,1500,5.42,0,0.08,N,4
25,124000,OWN,9.0,MEDICAL,B,2000,,0,0.02,N,4
24,124000,MORTGAGE,5.0,EDUCATION,B,12000,10.36,0,0.1,N,4
22,24000,OWN,1.0,VENTURE,A,8000,7.51,0,0.33,N,3
23,24000,OWN,5.0,VENTURE,A,12000,,0,0.5,N,4
22,124000,MORTGAGE,6.0,MEDICAL,C,11000,,0,0.09,N,3
26,112000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0.18,N,4
22,18996,RENT,1.0,MEDICAL,D,1500,,1,0.08,Y,3
26,124500,MORTGAGE,10.0,PERSONAL,B,6000,10.62,0,0.05,N,2
26,124726,MORTGAGE,3.0,PERSONAL,A,15000,7.29,0,0.12,N,3
23,124800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.04,N,3
23,124800,MORTGAGE,4.0,MEDICAL,B,28000,,0,0.22,N,2
21,112800,MORTGAGE,2.0,EDUCATION,C,16000,13.48,1,0.14,Y,2
23,124896,MORTGAGE,5.0,VENTURE,B,14400,,0,0.12,N,2
23,24000,OWN,2.0,VENTURE,C,6000,15.23,0,0.25,Y,2
23,24000,OWN,7.0,EDUCATION,A,5000,7.49,0,0.21,N,2
23,125000,MORTGAGE,6.0,EDUCATION,A,35000,8.9,0,0.28,N,4
25,125000,MORTGAGE,1.0,EDUCATION,B,20000,11.71,0,0.16,N,4
25,125000,OWN,9.0,PERSONAL,A,15000,7.9,0,0.12,N,3
23,20004,RENT,2.0,DEBTCONSOLIDATION,B,1500,9.62,0,0.07,N,3
25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,3
25,125000,MORTGAGE,1.0,MEDICAL,C,30000,14.27,0,0.24,N,4
